80 ,76 ,60 ,52 ,52 ,40 ,48 ,44 ,128 ,124 ,100 ,64 ,52 ,52 ,48 ,52 ,128 ,132 ,136 ,120 ,84 ,88 ,72 ,52 ,136 ,136 ,144 ,132 ,136 ,128 ,132 ,64 ,128 ,104 ,104 ,88 ,108 ,108 ,92 ,48 ,60 ,60 ,44 ,48 ,48 ,48 ,48 ,44 ,48 ,44 ,40 ,32 ,44 ,36 ,32 ,44 ,24 ,44 ,32 ,40 ,40 ,40 ,44 ,32 
64 ,76 ,60 ,52 ,52 ,44 ,40 ,40 ,112 ,120 ,96 ,52 ,56 ,48 ,48 ,44 ,132 ,128 ,132 ,120 ,72 ,76 ,72 ,48 ,132 ,132 ,132 ,136 ,136 ,128 ,112 ,52 ,116 ,104 ,88 ,84 ,108 ,100 ,84 ,48 ,60 ,60 ,48 ,48 ,48 ,48 ,44 ,44 ,44 ,48 ,40 ,36 ,36 ,40 ,32 ,36 ,36 ,48 ,36 ,36 ,28 ,40 ,32 ,24 
72 ,68 ,56 ,48 ,52 ,48 ,48 ,52 ,132 ,128 ,92 ,60 ,44 ,48 ,52 ,56 ,128 ,136 ,132 ,124 ,80 ,76 ,76 ,52 ,140 ,144 ,140 ,144 ,136 ,132 ,120 ,64 ,128 ,108 ,108 ,88 ,116 ,116 ,92 ,48 ,60 ,64 ,44 ,52 ,48 ,48 ,56 ,40 ,56 ,44 ,48 ,40 ,40 ,40 ,36 ,44 ,36 ,44 ,28 ,32 ,44 ,40 ,40 ,36 
76 ,76 ,56 ,56 ,48 ,52 ,40 ,44 ,124 ,132 ,92 ,60 ,48 ,52 ,44 ,48 ,132 ,124 ,132 ,120 ,80 ,76 ,64 ,52 ,120 ,140 ,144 ,140 ,136 ,128 ,112 ,64 ,120 ,104 ,100 ,88 ,112 ,108 ,92 ,44 ,52 ,64 ,48 ,48 ,52 ,48 ,40 ,40 ,48 ,44 ,48 ,36 ,48 ,44 ,48 ,44 ,36 ,40 ,36 ,28 ,40 ,36 ,32 ,36 
68 ,68 ,56 ,48 ,48 ,48 ,44 ,36 ,120 ,124 ,96 ,60 ,52 ,44 ,44 ,48 ,136 ,136 ,132 ,116 ,72 ,64 ,64 ,60 ,136 ,140 ,140 ,140 ,136 ,132 ,120 ,56 ,132 ,112 ,100 ,92 ,112 ,116 ,104 ,60 ,68 ,60 ,48 ,48 ,44 ,48 ,44 ,36 ,56 ,48 ,44 ,40 ,44 ,40 ,36 ,40 ,36 ,40 ,36 ,40 ,40 ,52 ,44 ,36 
68 ,68 ,52 ,52 ,40 ,48 ,44 ,44 ,128 ,120 ,96 ,56 ,56 ,48 ,40 ,48 ,128 ,128 ,132 ,116 ,64 ,68 ,56 ,44 ,132 ,136 ,144 ,136 ,132 ,124 ,112 ,60 ,124 ,96 ,100 ,92 ,112 ,116 ,96 ,44 ,64 ,56 ,48 ,44 ,56 ,56 ,48 ,44 ,44 ,36 ,40 ,36 ,40 ,44 ,36 ,40 ,36 ,36 ,28 ,24 ,32 ,44 ,28 ,32 
80 ,72 ,60 ,52 ,52 ,48 ,44 ,52 ,128 ,120 ,92 ,64 ,52 ,52 ,44 ,48 ,132 ,136 ,136 ,120 ,68 ,72 ,64 ,52 ,128 ,136 ,140 ,140 ,136 ,132 ,120 ,64 ,120 ,108 ,100 ,92 ,116 ,120 ,108 ,48 ,56 ,64 ,52 ,52 ,48 ,48 ,44 ,36 ,56 ,44 ,44 ,40 ,40 ,36 ,40 ,44 ,40 ,40 ,28 ,32 ,44 ,44 ,36 ,40 
84 ,60 ,60 ,52 ,52 ,40 ,40 ,44 ,124 ,124 ,96 ,64 ,52 ,48 ,52 ,48 ,128 ,136 ,136 ,120 ,64 ,64 ,56 ,48 ,132 ,140 ,144 ,140 ,132 ,124 ,116 ,56 ,124 ,108 ,108 ,96 ,128 ,124 ,112 ,52 ,60 ,60 ,56 ,56 ,56 ,52 ,56 ,48 ,52 ,40 ,44 ,40 ,40 ,40 ,44 ,44 ,40 ,36 ,36 ,40 ,44 ,40 ,44 ,28 
84 ,72 ,52 ,56 ,40 ,48 ,48 ,44 ,128 ,128 ,92 ,68 ,52 ,52 ,40 ,48 ,136 ,132 ,136 ,116 ,68 ,68 ,60 ,48 ,136 ,140 ,144 ,136 ,128 ,132 ,112 ,60 ,128 ,108 ,104 ,100 ,120 ,120 ,116 ,48 ,64 ,64 ,52 ,56 ,56 ,52 ,52 ,40 ,44 ,52 ,44 ,40 ,44 ,44 ,28 ,44 ,44 ,36 ,32 ,44 ,44 ,44 ,44 ,32 
60 ,64 ,56 ,52 ,48 ,48 ,36 ,48 ,124 ,120 ,92 ,60 ,40 ,52 ,40 ,52 ,136 ,124 ,128 ,124 ,68 ,56 ,52 ,36 ,128 ,132 ,144 ,136 ,128 ,124 ,112 ,56 ,120 ,108 ,104 ,96 ,128 ,128 ,116 ,52 ,60 ,56 ,52 ,52 ,56 ,52 ,56 ,44 ,52 ,44 ,40 ,44 ,40 ,44 ,32 ,44 ,36 ,36 ,32 ,32 ,40 ,48 ,40 ,24 
