64 ,76 ,80 ,76 ,64 ,68 ,52 ,56 ,96 ,140 ,144 ,136 ,120 ,124 ,60 ,56 ,84 ,140 ,148 ,152 ,144 ,140 ,128 ,60 ,72 ,128 ,148 ,148 ,152 ,140 ,144 ,64 ,76 ,124 ,148 ,144 ,148 ,144 ,132 ,64 ,60 ,88 ,116 ,120 ,124 ,104 ,80 ,52 ,60 ,52 ,60 ,60 ,72 ,64 ,56 ,52 ,48 ,44 ,48 ,48 ,56 ,60 ,44 ,40 
60 ,68 ,76 ,68 ,64 ,64 ,52 ,40 ,100 ,144 ,136 ,144 ,120 ,132 ,68 ,56 ,92 ,140 ,148 ,152 ,144 ,140 ,128 ,68 ,56 ,124 ,156 ,144 ,156 ,148 ,144 ,72 ,72 ,120 ,144 ,144 ,152 ,140 ,140 ,56 ,56 ,96 ,112 ,124 ,120 ,100 ,76 ,60 ,52 ,60 ,60 ,60 ,60 ,60 ,48 ,64 ,44 ,48 ,40 ,44 ,60 ,56 ,52 ,36 
68 ,72 ,76 ,72 ,68 ,68 ,56 ,48 ,88 ,144 ,132 ,136 ,124 ,116 ,64 ,60 ,92 ,152 ,148 ,156 ,144 ,144 ,132 ,68 ,68 ,132 ,152 ,148 ,148 ,144 ,140 ,68 ,68 ,124 ,148 ,140 ,148 ,144 ,132 ,60 ,56 ,80 ,112 ,116 ,116 ,100 ,72 ,56 ,44 ,60 ,60 ,60 ,64 ,56 ,44 ,56 ,40 ,44 ,40 ,48 ,52 ,48 ,48 ,40 
64 ,68 ,80 ,64 ,72 ,60 ,48 ,40 ,88 ,144 ,140 ,140 ,120 ,124 ,64 ,60 ,84 ,144 ,144 ,148 ,144 ,132 ,124 ,64 ,68 ,124 ,152 ,144 ,148 ,148 ,144 ,64 ,68 ,116 ,140 ,140 ,148 ,140 ,124 ,56 ,56 ,88 ,116 ,124 ,116 ,96 ,72 ,48 ,48 ,48 ,60 ,64 ,64 ,52 ,52 ,48 ,40 ,52 ,36 ,48 ,52 ,44 ,44 ,36 
60 ,68 ,76 ,64 ,68 ,60 ,56 ,52 ,92 ,144 ,136 ,140 ,116 ,120 ,68 ,52 ,84 ,144 ,152 ,148 ,144 ,144 ,124 ,64 ,68 ,136 ,144 ,148 ,152 ,148 ,136 ,68 ,72 ,120 ,144 ,140 ,144 ,144 ,132 ,60 ,60 ,88 ,120 ,120 ,120 ,104 ,76 ,56 ,52 ,48 ,56 ,56 ,60 ,60 ,52 ,60 ,36 ,44 ,36 ,48 ,56 ,52 ,48 ,36 
64 ,68 ,76 ,68 ,64 ,68 ,60 ,52 ,92 ,140 ,132 ,136 ,120 ,124 ,64 ,52 ,88 ,140 ,144 ,152 ,148 ,136 ,128 ,64 ,68 ,128 ,148 ,148 ,148 ,148 ,140 ,72 ,68 ,120 ,148 ,144 ,148 ,140 ,132 ,60 ,60 ,92 ,120 ,120 ,120 ,96 ,72 ,56 ,52 ,56 ,56 ,64 ,60 ,60 ,48 ,48 ,32 ,44 ,44 ,48 ,52 ,56 ,48 ,36 
64 ,72 ,76 ,68 ,64 ,64 ,40 ,52 ,96 ,140 ,140 ,140 ,124 ,124 ,64 ,60 ,88 ,144 ,144 ,144 ,148 ,140 ,128 ,56 ,68 ,128 ,148 ,144 ,148 ,144 ,136 ,64 ,68 ,120 ,144 ,140 ,148 ,148 ,128 ,60 ,60 ,84 ,120 ,120 ,124 ,104 ,76 ,60 ,52 ,52 ,56 ,64 ,56 ,56 ,44 ,52 ,48 ,52 ,44 ,48 ,56 ,56 ,52 ,36 
72 ,68 ,88 ,68 ,68 ,64 ,56 ,40 ,96 ,140 ,136 ,140 ,124 ,116 ,56 ,44 ,92 ,144 ,140 ,148 ,136 ,144 ,124 ,60 ,68 ,132 ,148 ,152 ,148 ,148 ,140 ,68 ,68 ,128 ,144 ,144 ,144 ,144 ,128 ,48 ,56 ,88 ,112 ,120 ,116 ,96 ,72 ,52 ,44 ,52 ,56 ,64 ,60 ,56 ,48 ,48 ,36 ,44 ,56 ,40 ,56 ,56 ,48 ,40 
68 ,68 ,76 ,72 ,60 ,56 ,52 ,44 ,96 ,140 ,132 ,140 ,120 ,124 ,64 ,52 ,88 ,140 ,148 ,144 ,140 ,140 ,116 ,60 ,60 ,132 ,140 ,144 ,152 ,152 ,136 ,68 ,60 ,128 ,144 ,140 ,148 ,144 ,132 ,60 ,60 ,92 ,116 ,128 ,120 ,104 ,80 ,60 ,56 ,52 ,60 ,60 ,60 ,56 ,52 ,44 ,40 ,44 ,40 ,48 ,56 ,48 ,52 ,40 
60 ,68 ,72 ,64 ,64 ,60 ,52 ,48 ,88 ,140 ,124 ,132 ,112 ,116 ,60 ,56 ,92 ,140 ,144 ,152 ,140 ,140 ,116 ,60 ,68 ,136 ,148 ,148 ,152 ,148 ,132 ,64 ,68 ,124 ,144 ,140 ,148 ,144 ,128 ,48 ,56 ,92 ,120 ,116 ,128 ,100 ,72 ,56 ,48 ,56 ,52 ,56 ,68 ,56 ,48 ,52 ,44 ,44 ,44 ,40 ,56 ,48 ,48 ,24 
60 ,64 ,68 ,68 ,56 ,56 ,40 ,44 ,96 ,128 ,132 ,132 ,112 ,116 ,64 ,48 ,88 ,140 ,144 ,144 ,136 ,136 ,116 ,56 ,68 ,128 ,148 ,152 ,148 ,144 ,140 ,60 ,60 ,120 ,140 ,144 ,148 ,144 ,124 ,56 ,56 ,84 ,116 ,120 ,124 ,108 ,72 ,44 ,40 ,48 ,52 ,60 ,52 ,56 ,44 ,44 ,48 ,44 ,44 ,40 ,56 ,48 ,40 ,44 
60 ,60 ,72 ,64 ,60 ,60 ,44 ,56 ,96 ,140 ,132 ,136 ,116 ,108 ,60 ,52 ,88 ,136 ,144 ,136 ,144 ,140 ,116 ,56 ,68 ,132 ,144 ,144 ,144 ,144 ,136 ,64 ,72 ,132 ,144 ,144 ,144 ,140 ,136 ,60 ,68 ,96 ,120 ,124 ,120 ,112 ,76 ,48 ,56 ,56 ,52 ,64 ,60 ,60 ,56 ,52 ,52 ,40 ,56 ,40 ,60 ,48 ,48 ,36 
60 ,64 ,64 ,60 ,52 ,64 ,56 ,48 ,92 ,132 ,124 ,128 ,112 ,108 ,56 ,48 ,92 ,144 ,144 ,148 ,140 ,136 ,116 ,60 ,64 ,132 ,144 ,144 ,152 ,148 ,132 ,64 ,68 ,124 ,140 ,144 ,148 ,140 ,128 ,60 ,60 ,92 ,124 ,120 ,124 ,108 ,76 ,44 ,52 ,60 ,60 ,56 ,60 ,52 ,48 ,48 ,44 ,44 ,44 ,48 ,52 ,48 ,48 ,40 
60 ,68 ,64 ,64 ,60 ,60 ,52 ,48 ,92 ,132 ,116 ,132 ,108 ,108 ,56 ,56 ,96 ,140 ,148 ,140 ,140 ,140 ,112 ,60 ,72 ,132 ,144 ,140 ,144 ,140 ,132 ,60 ,72 ,132 ,144 ,140 ,152 ,140 ,128 ,64 ,56 ,100 ,124 ,128 ,128 ,112 ,80 ,52 ,56 ,52 ,60 ,64 ,56 ,56 ,44 ,52 ,40 ,44 ,48 ,52 ,60 ,56 ,52 ,36 
60 ,68 ,68 ,64 ,64 ,56 ,40 ,36 ,88 ,132 ,124 ,124 ,104 ,108 ,56 ,44 ,92 ,136 ,144 ,140 ,140 ,136 ,108 ,48 ,56 ,132 ,144 ,140 ,148 ,140 ,128 ,64 ,68 ,120 ,140 ,140 ,148 ,140 ,128 ,52 ,60 ,104 ,112 ,116 ,124 ,104 ,80 ,48 ,44 ,56 ,60 ,56 ,56 ,60 ,36 ,44 ,48 ,44 ,40 ,48 ,48 ,52 ,40 ,32 
68 ,72 ,68 ,64 ,52 ,60 ,52 ,52 ,96 ,132 ,120 ,136 ,112 ,108 ,60 ,56 ,92 ,140 ,144 ,144 ,140 ,132 ,112 ,60 ,68 ,128 ,152 ,144 ,152 ,144 ,128 ,60 ,72 ,128 ,140 ,144 ,144 ,140 ,132 ,52 ,52 ,96 ,124 ,124 ,132 ,112 ,92 ,48 ,48 ,60 ,56 ,64 ,64 ,60 ,44 ,56 ,36 ,48 ,36 ,44 ,48 ,60 ,40 ,40 
56 ,60 ,72 ,60 ,60 ,52 ,56 ,48 ,96 ,136 ,124 ,132 ,104 ,104 ,60 ,52 ,100 ,144 ,140 ,144 ,136 ,136 ,116 ,60 ,68 ,132 ,144 ,144 ,152 ,140 ,132 ,64 ,72 ,128 ,144 ,144 ,152 ,136 ,132 ,64 ,60 ,84 ,128 ,120 ,132 ,112 ,76 ,52 ,44 ,48 ,60 ,64 ,64 ,60 ,52 ,48 ,28 ,40 ,44 ,48 ,52 ,48 ,44 ,36 
60 ,68 ,68 ,64 ,60 ,68 ,48 ,48 ,88 ,140 ,120 ,132 ,108 ,112 ,60 ,56 ,92 ,136 ,144 ,144 ,144 ,136 ,120 ,52 ,68 ,132 ,144 ,148 ,144 ,140 ,136 ,60 ,72 ,128 ,144 ,144 ,148 ,140 ,128 ,60 ,60 ,96 ,120 ,128 ,128 ,108 ,76 ,52 ,52 ,52 ,56 ,68 ,60 ,60 ,48 ,52 ,36 ,48 ,44 ,48 ,52 ,52 ,36 ,36 
56 ,64 ,68 ,64 ,60 ,52 ,48 ,48 ,96 ,136 ,120 ,128 ,104 ,108 ,52 ,52 ,92 ,136 ,140 ,144 ,132 ,136 ,116 ,52 ,60 ,136 ,144 ,140 ,144 ,140 ,128 ,60 ,60 ,128 ,144 ,132 ,148 ,136 ,124 ,52 ,64 ,96 ,116 ,124 ,124 ,104 ,80 ,56 ,52 ,56 ,52 ,60 ,60 ,52 ,48 ,52 ,44 ,44 ,40 ,40 ,56 ,56 ,36 ,36 
52 ,76 ,68 ,60 ,56 ,56 ,52 ,44 ,92 ,132 ,124 ,140 ,112 ,112 ,60 ,60 ,92 ,136 ,144 ,144 ,136 ,136 ,120 ,56 ,64 ,132 ,148 ,148 ,144 ,144 ,140 ,56 ,64 ,128 ,140 ,140 ,152 ,132 ,128 ,60 ,64 ,96 ,116 ,124 ,124 ,108 ,80 ,48 ,44 ,52 ,56 ,64 ,64 ,52 ,44 ,48 ,44 ,48 ,44 ,44 ,52 ,52 ,52 ,32 
60 ,64 ,68 ,64 ,60 ,60 ,48 ,48 ,100 ,136 ,128 ,132 ,112 ,108 ,52 ,40 ,88 ,140 ,140 ,144 ,144 ,136 ,112 ,56 ,68 ,136 ,148 ,144 ,144 ,144 ,124 ,56 ,72 ,120 ,140 ,144 ,148 ,140 ,120 ,48 ,60 ,96 ,124 ,128 ,120 ,108 ,76 ,56 ,48 ,44 ,56 ,64 ,52 ,48 ,48 ,56 ,32 ,40 ,44 ,52 ,52 ,44 ,44 ,28 
64 ,68 ,68 ,60 ,56 ,56 ,40 ,40 ,88 ,132 ,124 ,124 ,104 ,100 ,56 ,52 ,88 ,132 ,144 ,140 ,136 ,128 ,108 ,52 ,60 ,128 ,144 ,148 ,144 ,140 ,132 ,60 ,60 ,124 ,140 ,136 ,148 ,136 ,128 ,48 ,52 ,92 ,116 ,124 ,128 ,108 ,76 ,52 ,48 ,44 ,56 ,60 ,64 ,56 ,44 ,44 ,48 ,48 ,44 ,44 ,56 ,52 ,32 ,32 
