28 ,32 ,28 ,36 ,44 ,48 ,40 ,44 ,32 ,40 ,32 ,32 ,28 ,44 ,56 ,60 ,52 ,48 ,40 ,44 ,40 ,52 ,84 ,128 ,108 ,128 ,108 ,96 ,112 ,108 ,136 ,140 ,132 ,132 ,128 ,140 ,152 ,140 ,140 ,140 ,56 ,60 ,48 ,88 ,140 ,140 ,148 ,144 ,36 ,36 ,40 ,56 ,56 ,124 ,132 ,140 ,24 ,28 ,28 ,32 ,32 ,68 ,84 ,64 
40 ,28 ,36 ,36 ,40 ,40 ,40 ,44 ,32 ,44 ,36 ,40 ,36 ,44 ,44 ,48 ,52 ,44 ,40 ,48 ,44 ,48 ,88 ,128 ,116 ,128 ,112 ,100 ,116 ,100 ,132 ,140 ,136 ,136 ,132 ,144 ,148 ,136 ,144 ,144 ,56 ,56 ,48 ,88 ,132 ,136 ,140 ,140 ,40 ,36 ,36 ,44 ,52 ,120 ,128 ,140 ,28 ,32 ,24 ,24 ,40 ,68 ,72 ,64 
28 ,32 ,32 ,36 ,32 ,36 ,44 ,40 ,32 ,36 ,32 ,40 ,32 ,32 ,40 ,48 ,36 ,48 ,36 ,44 ,52 ,44 ,84 ,124 ,120 ,124 ,108 ,100 ,112 ,104 ,128 ,136 ,124 ,128 ,124 ,144 ,140 ,140 ,144 ,148 ,56 ,56 ,48 ,88 ,132 ,132 ,144 ,136 ,32 ,28 ,32 ,40 ,56 ,128 ,128 ,140 ,24 ,32 ,28 ,28 ,32 ,68 ,76 ,72 
36 ,36 ,32 ,36 ,36 ,44 ,36 ,44 ,36 ,32 ,32 ,36 ,32 ,40 ,48 ,60 ,40 ,56 ,40 ,48 ,40 ,52 ,88 ,124 ,124 ,128 ,104 ,100 ,112 ,100 ,136 ,132 ,132 ,124 ,132 ,144 ,144 ,140 ,148 ,132 ,56 ,56 ,44 ,92 ,132 ,144 ,148 ,140 ,36 ,36 ,32 ,52 ,68 ,132 ,136 ,144 ,24 ,28 ,28 ,36 ,44 ,72 ,80 ,92 
40 ,32 ,28 ,32 ,40 ,44 ,40 ,40 ,44 ,44 ,40 ,40 ,36 ,44 ,48 ,56 ,48 ,44 ,44 ,44 ,44 ,52 ,100 ,124 ,120 ,132 ,100 ,104 ,112 ,104 ,136 ,132 ,120 ,132 ,132 ,148 ,144 ,140 ,140 ,148 ,64 ,52 ,48 ,96 ,136 ,144 ,148 ,148 ,40 ,32 ,36 ,52 ,72 ,128 ,136 ,140 ,28 ,32 ,24 ,40 ,44 ,76 ,80 ,76 
40 ,32 ,32 ,32 ,36 ,36 ,44 ,40 ,40 ,36 ,36 ,44 ,32 ,44 ,40 ,52 ,44 ,48 ,40 ,44 ,44 ,48 ,96 ,124 ,116 ,124 ,108 ,100 ,116 ,104 ,128 ,140 ,136 ,132 ,124 ,144 ,148 ,140 ,148 ,144 ,60 ,56 ,48 ,92 ,132 ,136 ,144 ,140 ,32 ,48 ,36 ,48 ,68 ,128 ,132 ,140 ,28 ,32 ,28 ,36 ,40 ,76 ,76 ,72 
28 ,28 ,32 ,32 ,40 ,40 ,40 ,40 ,32 ,32 ,40 ,36 ,32 ,44 ,44 ,52 ,40 ,44 ,40 ,40 ,44 ,48 ,96 ,120 ,120 ,120 ,108 ,104 ,112 ,100 ,132 ,136 ,128 ,120 ,124 ,144 ,144 ,140 ,132 ,132 ,52 ,60 ,52 ,88 ,136 ,136 ,136 ,144 ,32 ,32 ,36 ,44 ,60 ,132 ,128 ,132 ,16 ,32 ,24 ,32 ,36 ,72 ,72 ,72 
36 ,32 ,28 ,36 ,36 ,44 ,40 ,48 ,40 ,36 ,40 ,36 ,40 ,48 ,44 ,56 ,52 ,48 ,36 ,40 ,44 ,48 ,88 ,128 ,112 ,128 ,108 ,100 ,112 ,108 ,136 ,148 ,136 ,132 ,132 ,144 ,152 ,140 ,140 ,152 ,64 ,48 ,52 ,84 ,136 ,140 ,144 ,148 ,36 ,36 ,44 ,48 ,68 ,132 ,128 ,140 ,20 ,24 ,16 ,32 ,44 ,80 ,80 ,72 
40 ,28 ,32 ,40 ,40 ,48 ,40 ,52 ,32 ,40 ,40 ,44 ,24 ,36 ,48 ,64 ,40 ,56 ,44 ,48 ,44 ,52 ,92 ,132 ,124 ,124 ,108 ,96 ,112 ,104 ,124 ,140 ,128 ,136 ,128 ,148 ,148 ,140 ,140 ,144 ,52 ,44 ,48 ,88 ,136 ,132 ,152 ,148 ,44 ,32 ,40 ,52 ,68 ,124 ,128 ,140 ,28 ,32 ,24 ,36 ,40 ,68 ,84 ,72 
40 ,40 ,36 ,36 ,32 ,44 ,36 ,52 ,28 ,32 ,36 ,32 ,36 ,44 ,48 ,56 ,44 ,44 ,40 ,44 ,40 ,52 ,92 ,124 ,116 ,124 ,112 ,100 ,104 ,108 ,128 ,136 ,132 ,132 ,124 ,140 ,144 ,140 ,140 ,140 ,60 ,52 ,52 ,88 ,136 ,136 ,140 ,140 ,40 ,32 ,40 ,48 ,64 ,128 ,132 ,140 ,20 ,24 ,24 ,36 ,40 ,76 ,84 ,80 
36 ,24 ,32 ,28 ,32 ,40 ,40 ,48 ,28 ,36 ,28 ,32 ,32 ,44 ,40 ,56 ,52 ,44 ,40 ,36 ,44 ,44 ,92 ,124 ,116 ,120 ,104 ,104 ,108 ,100 ,128 ,132 ,128 ,124 ,132 ,140 ,144 ,140 ,140 ,136 ,56 ,56 ,52 ,88 ,140 ,132 ,144 ,136 ,36 ,24 ,28 ,52 ,60 ,120 ,120 ,144 ,20 ,28 ,24 ,28 ,36 ,72 ,80 ,60 
36 ,20 ,28 ,28 ,44 ,36 ,48 ,44 ,28 ,40 ,36 ,40 ,36 ,48 ,44 ,56 ,52 ,48 ,48 ,36 ,48 ,48 ,92 ,120 ,120 ,124 ,108 ,100 ,112 ,112 ,128 ,136 ,128 ,132 ,128 ,144 ,148 ,136 ,144 ,128 ,52 ,56 ,52 ,92 ,132 ,136 ,148 ,144 ,40 ,28 ,32 ,52 ,64 ,120 ,132 ,140 ,20 ,24 ,24 ,32 ,44 ,64 ,84 ,76 
32 ,24 ,28 ,32 ,36 ,40 ,44 ,44 ,36 ,24 ,32 ,36 ,32 ,40 ,48 ,52 ,40 ,44 ,40 ,48 ,40 ,52 ,92 ,124 ,120 ,128 ,108 ,104 ,108 ,100 ,128 ,132 ,128 ,128 ,124 ,144 ,152 ,136 ,136 ,136 ,56 ,56 ,44 ,88 ,136 ,136 ,144 ,136 ,28 ,28 ,36 ,48 ,56 ,120 ,128 ,136 ,32 ,28 ,24 ,36 ,36 ,76 ,76 ,68 
